w;01.12.2001;01.01.2002;01.02.2002;01.03.2002;01.04.2002;01.05.2002;01.06.2002;01.07.2002;01.08.2002;01.09.2002;01.10.2002;01.11.2002;01.12.2002;01.01.2003;01.02.2003;01.03.2003;01.04.2003;01.05.2003;01.06.2003;01.07.2003;01.08.2003;01.09.2003;01.10.2003;01.11.2003;01.12.2003;01.01.2004;01.02.2004;01.03.2004;01.04.2004;01.05.2004;01.06.2004;01.07.2004;01.08.2004;01.09.2004;01.10.2004;01.11.2004;01.12.2004;01.01.2005;01.02.2005;01.03.2005;01.04.2005;01.05.2005;01.06.2005;01.07.2005;01.08.2005;01.09.2005;01.10.2005;01.11.2005;01.12.2005;01.01.2006;01.02.2006;01.03.2006;01.04.2006;01.05.2006;01.06.2006;01.07.2006;01.08.2006;01.09.2006;01.10.2006;01.11.2006;01.12.2006;01.01.2007;01.02.2007;01.03.2007;01.04.2007;01.05.2007;01.06.2007;01.07.2007;01.08.2007;01.09.2007;01.10.2007;01.11.2007;01.12.2007;01.01.2008;01.02.2008;01.03.2008;01.04.2008;01.05.2008;01.06.2008;01.07.2008;01.08.2008;01.09.2008;01.10.2008;01.11.2008;01.12.2008;01.01.2009;01.02.2009;01.03.2009;01.04.2009;01.05.2009;01.06.2009;01.07.2009;01.08.2009;01.09.2009;01.10.2009;01.11.2009;01.12.2009;01.01.2010;01.02.2010;01.03.2010;01.04.2010;01.05.2010;01.06.2010;01.07.2010;01.08.2010;01.09.2010;01.10.2010;01.11.2010;01.12.2010;01.01.2011;01.02.2011;01.03.2011;01.04.2011;01.05.2011;01.06.2011;01.07.2011;01.08.2011;01.09.2011;01.10.2011;01.11.2011;01.12.2011;01.01.2012;01.02.2012;01.03.2012;01.04.2012;01.05.2012;01.06.2012;01.07.2012;01.08.2012;01.09.2012;01.10.2012;01.11.2012;01.12.2012;01.01.2013;01.02.2013;01.03.2013;01.04.2013;01.05.2013;01.06.2013;01.07.2013;01.08.2013;01.09.2013;01.10.2013;01.11.2013;01.12.2013;01.01.2014;01.02.2014;01.03.2014;01.04.2014;01.05.2014;01.06.2014;01.07.2014;01.08.2014;01.09.2014;01.10.2014;01.11.2014;01.12.2014;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016
402;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.67;21.31;18.19;13.96;12.76;17.01;14.23;15.70;22.82;42.23;41.67;94.38;89.15;88.64;66.09;41.99;39.09;71.49;73.48;97.78;98.01;98.14;99.64;99.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.24;95.93;98.59;92.35;0.00;0.00;99.87;98.96;98.46;98.47;98.59;98.08;98.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
403;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.67;90.48;91.93;92.44;92.29;0.00;0.00;92.29;97.47;96.83;91.80;91.78;91.73;91.59;91.08;0.00;95.40;91.75;89.84;90.73;90.44;91.19;90.20;94.19;70.08;87.19;98.03;98.61;90.01;87.48;87.81;87.31;89.16;86.73;91.07;93.77;95.56;92.57;84.18;96.31;95.99;95.66;95.19;94.30;95.70;96.10;96.06;97.10;95.57;94.36;96.63;96.93;94.53;93.77;93.36;94.47;92.75;94.65;94.99;94.50;94.17;95.59;94.32;94.19;94.44;92.16;92.94;91.66;91.36;90.58;90.39;91.55;91.33;92.46;92.77;94.06;0.00;95.95;97.64;97.08;97.75;97.69;97.58;97.82;98.33;98.46;98.59;98.97;98.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.17;85.49;87.22;89.73;86.61;92.83;93.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62.50;0.00;0.00;0.00;85.87;66.25;56.69;58.52;58.67;66.20;58.42;59.42;57.34;60.71;64.84;64.91;71.06;71.91;68.46;70.74;70.89;75.56;62.37;56.86;54.53;53.89;53.77;54.87;53.10;53.68;53.10;53.19;56.73;55.00;53.36;53.51;53.81;56.88;54.57;54.16;54.23;52.19;53.42;60.95;61.43;63.11;63.85;62.33;68.53;68.02;69.91;78.90;89.71;88.83;89.72;87.56;87.03;89.55;87.67;79.27;87.90;94.93;90.07;93.68;95.19;97.39;97.18;97.24;96.67;97.24;97.81;98.30;98.01;98.61;97.33;98.38;98.39;97.46;97.59;97.84;97.53;98.11;97.88;97.56;98.33;98.09;98.51;98.79;98.52;98.37;98.93;99.17;99.74;99.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
409;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.60;92.55;93.02;93.38;93.82;94.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
410;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;20.75;17.35;16.24;13.50;10.54;13.96;14.29;15.10;15.09;17.13;16.60;12.83;14.39;13.95;12.86;12.94;15.90;13.86;13.64;13.89;12.06;14.87;12.17;12.36;11.26;9.76;11.64;11.14;8.22;8.90;8.92;9.24;10.55;9.43;10.55;10.38;11.16;9.17;9.37;9.69;10.31;11.03;12.17;13.03;13.05;13.16;12.85;12.37;13.09;12.44;12.53;11.86;12.29;12.06;10.54;12.52;12.42;13.07;11.96;13.59;13.66;12.06;13.49;13.63;14.10;13.95;13.05;14.30;10.15;13.20;13.44;12.30;13.19;16.45;16.04;15.15;15.10;14.55;13.01;17.95;13.43;14.45;14.26;7.11;11.82;0.71;28.32;9.13;9.66;10.99;11.54;12.64;13.94;12.66;15.54;12.42;8.70;10.43;12.96;12.12;13.67;12.39;16.55;23.21;16.33;16.43;15.78;15.13;14.04;14.70;11.25;11.84;12.31;9.70;14.17;10.94;23.96;13.95;12.74;14.73;14.43;15.25;14.15;17.40;14.26;14.19;14.00;15.29;16.74;15.44;16.13;12.73;14.32;15.33;11.29;8.94;12.68;12.15;13.90;12.63;15.88;15.67;14.07;15.62;16.87;17.12;28.55;25.51;21.85;13.84;23.23;25.36;29.19;15.08;15.99;10.61;13.82;11.00;10.98;15.48;8.93;10.91;13.00;13.22;18.40
412;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.35;11.53;9.85;10.31;14.53;13.97;9.24;9.44;9.18;9.59;9.39;9.46;10.88;8.86;8.36;7.70;6.47;7.05;8.72;7.51;9.40;9.36;10.53;11.43;11.13;11.46;11.84;8.24;9.55;8.15;9.69;8.93;8.79;5.42;6.57;9.39;10.61;12.81;9.26;9.39;8.53;11.15;11.80;12.71;13.30;14.08;17.40;20.83;16.34;18.81;17.32;20.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
414;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.66;6.63;4.00;4.04;4.51;4.71;3.33;3.15;3.47;3.71;4.71;3.80;3.32;4.24;3.55;3.54;3.98;4.36;4.25;4.30;4.48;3.69;3.87;4.11;6.23;9.04;0.00;14.26;14.77;16.90;18.91;20.69;22.11;23.11;25.70;23.62;23.86;25.12;25.85;26.47;26.70;27.90;27.77;29.98;29.56;32.16;33.70;30.78;30.55;35.61;31.28;19.48;37.59;0.00;0.00;0.00;22.37;8.65;13.84;18.84;19.42;20.63;27.74;14.14;16.11;15.76;10.71;16.17;13.97;21.20;24.33;21.31;19.97;22.09;18.29;16.37;22.74;17.39;24.23;23.47;15.67;18.70;18.01;12.85;21.35;23.15;30.31;28.00;40.59;39.76;53.87;60.48;63.06;60.72;62.06;64.69;70.20;78.53;77.05;68.70;71.73;72.79;79.19;85.89;90.21;94.24;93.73;93.64;93.77;94.64;96.53;97.00;97.01;96.16;96.13;95.72;96.84;97.13;96.72;96.67;97.65;97.52;97.83;97.15;97.98;98.00;97.70;97.67;98.16;98.06;97.51;97.63;97.55;97.90;95.01;90.31;92.12;97.50;97.72;98.22;97.61;96.86;96.18;97.09;97.27;97.45;98.39;98.97;98.77;96.36;95.14;95.26;95.39
422;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.08;53.83;55.41;54.19;57.42;55.25;55.11;54.91;54.58;53.25;61.76;50.36;51.26;50.89;52.51;50.62;51.73;49.94;49.96;50.17;49.30;53.62;54.69;53.12;53.83;53.67;52.84;54.38;52.92;61.01;58.70;59.72;60.04;59.81;57.54;56.10;51.90;52.48;53.72;49.30;49.75;62.48;60.52;61.01;54.18;51.88;54.98;57.82;55.99;58.26;49.85;53.32;60.75;54.93;55.93;65.10;66.33;60.91;68.77;65.90;68.58;72.29;64.98;64.92;63.49;77.75;70.79;67.66;74.20;77.42;78.95;81.75;79.47;71.24;83.68;89.05;80.91;78.14;72.74;68.94;72.82;69.35;72.33;62.54;83.83;86.80;89.84;86.17;94.00;82.75;82.53;76.98;82.64;81.75
423;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.27;65.83;64.52;71.48;75.32;80.95;78.86;80.45;82.21;82.46;68.72;71.29;71.88;67.95;76.97;64.01;67.32;57.38;53.77;51.33;60.46;73.54;55.38;48.84;57.14;76.30;79.12;79.11;74.96;80.60;81.73;78.06;77.11;78.04;78.50;80.58;79.52;83.01;83.46;83.82;86.51;86.03;83.01;84.63;87.65;89.30;88.06;89.46;90.06;88.97;87.78;88.57;88.16;87.58;88.63;89.01;91.06;92.13;91.11;89.28;89.87;90.58;90.87;90.51;89.55;88.32;89.55;97.38;91.46;93.71;95.37;94.15;82.33;86.05
425;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.74;65.99;61.59;71.11;79.86;79.53;75.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
432;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.81;20.60;18.25;18.43;18.97;19.39;19.40;19.38;19.44;21.05;21.20;14.77;14.45;18.64;26.56;36.15;45.40;50.82;54.20;59.59;57.63;60.21;58.92;56.74;59.31;57.81;70.18;82.50;83.13;84.38;83.71;87.81;91.78;92.34;92.05;92.05;93.85;94.89;95.53;95.72;96.05;95.90;96.32;95.37;81.79;79.04;76.20;79.13;70.20;76.59;79.59;78.31;80.77;81.68;83.61;84.80;86.10;84.53;84.46;82.31;85.64;88.70;90.83;91.34;92.69;95.92;95.13;95.41;89.39;92.69;97.12;96.78;92.50;85.58;84.32;83.55;85.89;87.68;91.71;96.59;95.59;96.06;97.90;97.74;98.04;97.21;96.96;97.48;97.49;95.52;95.19;96.88;96.77;97.67;97.73;97.74
433;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.73;89.31;90.72;84.30;84.04;84.01;85.14;84.74;85.27;96.87;96.11;96.33;96.55;88.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
434;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29.37;23.45;24.62;25.36;27.44;29.22;29.45;30.13;31.50;31.69;26.54;35.65;31.01;44.44;42.20;46.60;51.30;56.69;64.32;70.09;70.62;73.75;74.23;72.03;74.15;74.78;75.24;91.39;90.35;92.61;92.45;90.62;91.92;92.25;93.10;92.18;93.39;92.98;91.75;90.83;91.67;91.05;87.51;85.49;83.98;85.82;90.32;95.23;95.81;96.14;95.82;95.94;95.12;93.73;95.34;96.89;97.27;91.45;90.12;90.68;92.91;93.15;92.84;94.73;93.06;93.60;95.15;93.81;94.99;95.32;95.57;94.52;95.52;96.29;95.37;95.39;94.96;96.24;94.40;94.03;95.08;95.75;95.63;95.84;95.92;95.66;96.14;95.23;94.94;95.92;95.25;95.82;95.42;94.81;94.95;94.75;94.64;0.00;0.00;0.00
435;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.22;0.00;0.00;18.24;11.68;11.92;15.34;10.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
436;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.06;7.10;6.31;6.22;7.05;4.57;4.21;4.19;3.65;4.72;4.15;3.92;3.81;3.61;4.06;4.53;4.36;3.97;4.12;4.15;4.41;4.64;4.02;4.95;3.74;3.69;4.37;4.36;4.78;4.34;4.73;4.72;2.89;3.94;3.31;4.10;3.97;3.00;2.73;3.07;3.65;3.96;4.11;4.16;3.94;4.38;4.59;5.07;4.90;4.97;5.29;4.84;5.17;6.00;5.32;5.82;5.39;4.84;4.94;5.78;5.66;5.33;5.27;4.87;4.83;5.42;5.51;5.42;7.14;5.52;6.01;5.78;6.47;6.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
442;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;68.58;73.97;85.67;87.61;96.23;91.64;87.65;86.75;84.14;93.97;95.66;86.13;96.36;97.83;96.65;96.73;97.75;97.55;97.43;94.64;87.16;90.83;94.93;96.20;97.54;97.38;96.41;96.76;96.12;94.92;97.40;96.91;96.78;97.11;97.08;97.39;97.77;96.47;96.10;95.95;96.43;97.62;98.53;97.32;94.31;93.44;95.80;96.48;96.28;96.19;96.32;95.39;96.59;98.23;98.81;98.33;98.52;97.68;97.38;96.45;97.25;97.14;96.98;98.04;97.42;98.10;97.46;97.75;97.49;97.43;96.78;96.84;96.94
